"cult_id","seed_id","cult_practice","nursery_time","plant_season","harvest_season","crop_system","s_status"
"3857","3857","Rainfed","26-03-15","04-01-15","11-01-15","Monoculture","Landrace"
"3858","3858","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3859","3859","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3860","3860","Rainfed","26-03-15","08-01-15","11-01-15","Monoculture","Landrace"
"3861","3861","Rainfed","26-03-15","09-01-15","03-01-15","Monoculture","Landrace"
"3862","3862","Rainfed","01-04-15","01-05-15","01-11-15","Monoculture","Landrace"
"3863","3863","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3864","3864","Rainfed","27-03-15","09-01-15","03-01-15","Monoculture","Landrace"
"3865","3865","Irrigated","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3866","3866","Irrigated","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3867","3867","Irrigated","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3868","3868","Irrigated","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3869","3869","Irrigated","03-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3870","3870","Rainfed","27-03-15","04-01-15","09-01-15","Monoculture","Landrace"
"3871","3871","Rainfed","27-03-15","04-01-15","08-01-15","Intercropping","Landrace"
"3872","3872","Irrigated","27-03-15","08-01-15","11-01-15","Monoculture","Landrace"
"3873","3873","Irrigated","04-01-15","05-01-15","11-02-15","Monoculture","Landrace"
"3874","3874","Rainfed","27-03-15","01-05-15","01-09-15","Monoculture","Landrace"
"3875","3875","Rainfed","27-03-15","12-01-15","05-01-15","Monoculture","Landrace"
"3876","3876","Rainfed","27-03-15","03-01-15","09-01-15","Monoculture","Landrace"
"3877","3877","Rainfed","27-03-15","03-01-15","08-01-15","Monoculture","Landrace"
"3878","3878","Rainfed","05-01-15","06-01-15","11-01-15","Monoculture","Landrace"
"3879","3879","Irrigated","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3880","3880","Rainfed","27-03-15","12-01-15","03-01-15","Monoculture","Landrace"
"3881","3881","Irrigated","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3882","3882","Irrigated","01-04-15","01-05-15","01-11-15","Monoculture","Landrace"
"3883","3883","Rainfed","01-03-15","01-05-15","01-09-15","Monoculture","Landrace"
"3884","3884","Rainfed","02-01-15","04-01-15","09-01-15","Monoculture","Landrace"
"3885","3885","Rainfed","04-01-15","04-01-03","08-01-15","Monoculture","Landrace"
"3886","3886","Rainfed","04-01-15","04-01-15","08-01-15","Monoculture","Landrace"
"3887","3887","Rainfed","04-01-15","03-01-15","08-01-15","Monoculture","Landrace"
"3888","3888","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3889","3889","Rainfed","04-01-15","04-01-15","10-01-15","Monoculture","Landrace"
"3890","3890","Rainfed","04-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"3891","3891","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3892","3892","Rainfed","01-04-15","01-03-15","01-09-15","Monoculture","Landrace"
"3893","3893","Rainfed","01-04-15","01-03-15","01-09-15","Monoculture","Landrace"
"3894","3894","Rainfed","04-01-15","04-01-15","08-01-15","Intercropping","Landrace"
"3895","3895","Rainfed","04-01-15","07-01-15","10-01-15","Monoculture","Landrace"
"3896","3896","Rainfed","04-01-15","04-01-15","06-01-15","Monoculture","Landrace"
"3897","3897","Rainfed","04-01-15","10-01-15","06-01-16","Monoculture","Landrace"
"3898","3898","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3899","3899","Rainfed","04-01-15","11-01-15","05-01-16","Monoculture","Landrace"
"3900","3900","Rainfed","01-04-15","01-04-15","01-10-15","Monoculture","Landrace"
"3901","3901","Rainfed","03-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"3902","3902","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3903","3903","Rainfed","03-02-15","05-02-15","11-02-15","Monoculture","Landrace"
"3904","3904","Rainfed","02-03-15","02-05-15","02-11-15","Monoculture","Landrace"
"3905","3905","Rainfed","03-02-15","05-02-15","11-02-15","Monoculture","Landrace"
"3906","3906","Rainfed","04-02-15","10-02-15","02-02-16","Monoculture","Landrace"
"3907","3907","Rainfed","03-02-15","05-02-15","04-02-11","Monoculture","Landrace"
"3908","3908","Rainfed","04-02-15","04-02-15","08-02-15","Monoculture","Landrace"
"3909","3909","Rainfed","04-02-15","04-02-15","12-02-15","Monoculture","Landrace"
"3910","3910","Rainfed","04-02-15","09-02-15","11-02-15","Monoculture","Landrace"
"3911","3911","Rainfed","02-04-15","02-08-15","02-11-15","Monoculture","Landrace"
"3912","3912","Rainfed","03-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3913","3913","Rainfed","20-04-15","06-01-15","12-01-15","Monoculture","Landrace"
"3914","3914","Rainfed","01-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3915","3915","Rainfed","20-04-15","01-03-15","01-09-15","Intercropping","Landrace"
"3916","3916","Rainfed","04-01-15","06-01-15","09-01-15","Monoculture","Landrace"
"3917","3917","Rainfed","20-04-15","01-07-15","01-10-15","Intercropping","Landrace"
"3918","3918","Rainfed","20-04-15","07-01-15","10-01-15","Intercropping","Landrace"
"3919","3919","Rainfed","20-04-15","05-01-15","10-01-15","Intercropping","Landrace"
"3920","3920","Rainfed","03-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"3921","3921","Rainfed","03-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"3922","3922","Rainfed","23-04-15","04-01-15","07-01-15","Monoculture","Landrace"
"3923","3923","Rainfed","23-04-15","03-01-15","08-01-15","Monoculture","Landrace"
"3924","3924","Rainfed","23-04-15","03-01-15","08-01-15","Intercropping","Landrace"
"3925","3925","Rainfed","23-04-15","03-01-15","07-01-15","Intercropping","Landrace"
"3926","3926","Rainfed","23-04-15","03-01-15","08-01-15","Monoculture","Landrace"
"3927","3927","Rainfed","23-04-15","03-01-15","08-01-15","Monoculture","Landrace"
"3928","3928","Rainfed","23-04-15","05-01-15","09-01-15","Monoculture","Landrace"
"3929","3929","Nil","23-04-15","04-01-15","09-01-15","Monoculture","Landrace"
"3930","3930","Rainfed","23-04-15","05-01-15","06-01-15","Monoculture","Landrace"
"3931","3931","Rainfed","23-04-15","06-01-15","08-01-15","Monoculture","Landrace"
"3932","3932","Rainfed","23-04-15","05-01-15","07-01-15","Intercropping","Landrace"
"3933","3933","Rainfed","03-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"3934","3934","Rainfed","04-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"3935","3935","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3936","3936","Rainfed","23-04-15","07-01-15","09-01-15","Intercropping","Landrace"
"3937","3937","Rainfed","23-04-15","05-01-15","09-01-15","Intercropping","Landrace"
"3938","3938","Rainfed","23-04-15","01-06-15","01-09-15","Intercropping","Landrace"
"3939","3939","Rainfed","23-04-15","01-04-15","01-09-15","Intercropping","Landrace"
"3940","3940","Rainfed","23-04-15","03-01-15","10-01-15","Monoculture","Landrace"
"3941","3941","Rainfed","03-01-15","04-01-15","07-01-15","Monoculture","Landrace"
"3942","3942","Rainfed","23-04-15","01-04-15","01-07-15","Intercropping","Landrace"
"3943","3943","Rainfed","23-04-15","04-01-15","08-01-15","Intercropping","Landrace"
"3944","3944","Rainfed","23-04-15","04-01-15","06-01-15","Mixed cropping","Landrace"
"3945","3945","Rainfed","23-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3946","3946","Rainfed","23-04-15","05-01-15","08-01-15","Monoculture","Landrace"
"3947","3947","Rainfed","23-04-15","01-04-15","01-08-15","Monoculture","Landrace"
"3948","3948","Rainfed","23-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3949","3949","Rainfed","23-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3950","3950","Rainfed","23-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3951","3951","Rainfed","23-04-15","05-01-15","08-01-15","Monoculture","Landrace"
"3952","3952","Rainfed","24-04-15","04-01-15","07-01-15","Mixed cropping","Landrace"
"3953","3953","Rainfed","24-04-15","05-01-15","08-01-15","Monoculture","Landrace"
"3954","3954","Rainfed","24-04-15","03-01-15","11-01-15","Monoculture","Landrace"
"3955","3955","Rainfed","24-04-15","03-01-15","11-01-15","Monoculture","Landrace"
"3956","3956","Rainfed","24-04-15","04-01-15","08-01-15","Intercropping","Landrace"
"3957","3957","Rainfed","01-03-15","01-05-15","01-10-15","Monoculture","Landrace"
"3958","3958","Rainfed","24-04-15","04-01-15","10-01-15","Intercropping","Landrace"
"3959","3959","Rainfed","24-04-15","04-01-15","04-01-15","Intercropping","Landrace"
"3960","3960","Rainfed","24-04-15","04-01-15","08-01-15","Intercropping","Landrace"
"3961","3961","Rainfed","24-04-15","06-01-15","10-01-15","Monoculture","Landrace"
"3962","3962","Rainfed","24-04-15","05-01-15","10-01-15","Monoculture","Landrace"
"3963","3963","Rainfed","24-04-15","04-01-15","10-01-15","Monoculture","Landrace"
"3964","3964","Rainfed","24-04-15","04-08-15","11-01-15","Monoculture","Landrace"
"3965","3965","Rainfed","24-04-15","01-03-15","01-09-15","Monoculture","Landrace"
"3966","3966","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3967","3967","Rainfed","24-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3968","3968","Rainfed","24-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3969","3969","Rainfed","24-04-15","03-01-15","10-01-15","Intercropping","Landrace"
"3970","3970","Rainfed","24-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3971","3971","Rainfed","01-02-15","01-03-15","01-06-15","Monoculture","Landrace"
"3972","3972","Rainfed","27-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3973","3973","Rainfed","04-03-15","05-01-15","09-01-15","Monoculture","Landrace"
"3974","3974","Rainfed","27-04-15","04-01-15","07-01-15","Monoculture","Landrace"
"3975","3975","Rainfed","27-04-15","04-01-15","04-01-15","Monoculture","Landrace"
"3976","3976","Rainfed","27-04-15","09-01-15","04-01-15","Monoculture","Landrace"
"3977","3977","Rainfed","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3978","3978","Rainfed","27-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3979","3979","Rainfed","27-04-15","03-01-15","08-01-15","Monoculture","Landrace"
"3980","3980","Rainfed","27-04-15","04-01-15","08-01-15","Nil","Landrace"
"3981","3981","Rainfed","27-04-15","03-01-15","09-01-15","Monoculture","Landrace"
"3982","3982","Nil","27-04-15","27-04-15","27-04-15","Nil","Landrace"
"3983","3983","Rainfed","03-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3984","3984","Rainfed","01-03-15","01-05-15","01-11-15","Monoculture","Landrace"
"3985","3985","Rainfed","27-04-15","04-04-15","08-01-15","Monoculture","Landrace"
"3986","3986","Rainfed","27-04-15","03-01-15","08-01-15","Monoculture","Landrace"
"3987","3987","Rainfed","27-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3988","3988","Rainfed","27-04-15","04-01-15","08-01-15","Monoculture","Landrace"
"3989","3989","Rainfed","27-04-15","03-01-15","07-01-15","Monoculture","Landrace"
"3990","3990","Rainfed","27-04-15","03-01-15","06-01-15","Monoculture","Landrace"
"3991","3991","Rainfed","27-04-15","04-01-15","11-01-15","Monoculture","Landrace"
"3992","3992","Nil","04-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"3993","3993","Rainfed","04-02-15","04-01-15","08-01-15","Monoculture","Landrace"
"3994","3994","Rainfed","29-04-15","04-04-15","09-01-15","Intercropping","Landrace"
"3995","3995","Rainfed","29-04-15","04-01-15","11-01-15","Intercropping","Landrace"
"3996","3996","Rainfed","29-04-15","04-01-15","10-01-15","Intercropping","Landrace"
"3997","3997","Rainfed","29-04-15","06-01-15","09-01-15","Mixed cropping","Landrace"
"3998","3998","Rainfed","29-04-15","01-02-15","01-08-15","Monoculture","Landrace"
"3999","3999","Rainfed","29-04-15","01-02-15","01-08-15","Monoculture","Landrace"
"4000","4000","Rainfed","29-04-15","06-01-15","09-01-15","Monoculture","Landrace"
"4001","4001","Nil","30-04-15","30-04-15","30-04-15","Nil","Landrace"
"4002","4002","Nil","30-04-15","30-04-15","30-04-15","Nil","Landrace"
"4003","4003","Nil","30-04-15","30-04-15","30-04-15","Nil","Landrace"
"4004","4004","Nil","30-04-15","03-01-15","05-01-15","Nil","Landrace"
"4005","4005","Nil","30-04-15","30-04-15","30-04-15","Nil","Landrace"
"4006","4006","Nil","30-04-15","30-04-15","30-04-15","Nil","Landrace"
"4007","4007","Irrigated","04-05-15","07-01-15","11-01-15","Monoculture","Landrace"
"4008","4008","Irrigated","01-05-15","01-07-15","01-11-15","Monoculture","Landrace"
"4009","4009","Irrigated","01-05-15","01-05-15","01-11-15","Monoculture","Landrace"
"4010","4010","Rainfed","30-03-15","04-07-15","10-01-15","Monoculture","Landrace"
"4011","4011","Rainfed","30-04-15","07-01-15","11-01-15","Monoculture","Landrace"
"4012","4012","Rainfed","30-04-15","01-07-15","01-10-15","Monoculture","Landrace"
"4013","4013","Rainfed","30-04-15","07-01-15","11-01-15","Monoculture","Landrace"
"4014","4014","Rainfed","30-04-15","02-01-15","06-01-15","Monoculture","Landrace"
"4015","4015","Irrigated","05-01-15","07-01-15","11-01-15","Monoculture","Landrace"
"4016","4016","Rainfed","04-03-15","06-01-15","11-01-15","Monoculture","Landrace"
"4017","4017","Rainfed","30-04-15","01-03-15","01-08-15","Monoculture","Landrace"
"4018","4018","Rainfed","30-04-15","12-01-15","05-01-16","Monoculture","Landrace"
"4019","4019","Rainfed","04-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"4020","4020","Rainfed","03-01-15","05-01-15","10-01-15","Monoculture","Landrace"
"4021","4021","Rainfed","05-05-15","01-04-15","01-11-15","Monoculture","Landrace"
"4022","4022","Rainfed","05-05-15","04-01-15","11-01-15","Intercropping","Landrace"
"4023","4023","Rainfed","05-05-15","01-07-15","01-11-15","Monoculture","Landrace"
"4024","4024","Rainfed","05-05-15","04-01-15","09-01-15","Intercropping","Landrace"
"4025","4025","Rainfed","05-05-15","04-01-15","07-01-15","Intercropping","Landrace"
"4026","4026","Rainfed","05-05-15","04-01-15","08-01-15","Monoculture","Landrace"
"4027","4027","Rainfed","05-05-15","05-01-15","10-01-15","Monoculture","Landrace"
"4028","4028","Rainfed","05-05-15","05-01-15","08-01-15","Monoculture","Landrace"
"4029","4029","Rainfed","05-05-15","08-01-15","11-01-15","Monoculture","Landrace"
"4030","4030","Rainfed","05-05-15","01-08-15","01-11-15","Monoculture","Landrace"
"4031","4031","Rainfed","05-05-15","04-01-15","08-01-15","Monoculture","Landrace"
"4032","4032","Rainfed","05-05-15","08-01-15","11-01-15","Monoculture","Landrace"
"4033","4033","Rainfed","05-05-15","07-01-15","11-01-15","Monoculture","Landrace"
"4034","4034","Rainfed","05-05-15","05-01-15","11-01-15","Monoculture","Landrace"
"4035","4035","Rainfed","05-04-15","05-01-15","10-01-15","Monoculture","Landrace"
"4036","4036","Rainfed","05-05-15","04-01-15","09-01-15","Monoculture","Landrace"
"4037","4037","Rainfed","05-05-15","05-04-15","11-01-15","Monoculture","Landrace"
"4038","4038","Rainfed","05-05-15","03-01-15","08-01-15","Monoculture","Landrace"
"4039","4039","Rainfed","01-04-15","01-05-15","01-11-15","Monoculture","Landrace"
"4040","4040","Rainfed","04-01-15","06-01-15","11-01-15","Monoculture","Landrace"
"4041","4041","Rainfed","21-04-15","06-01-15","11-01-15","Monoculture","Landrace"
"4042","4042","Nil","21-05-15","21-05-15","21-05-15","Nil","Landrace"
"4043","4043","Nil","21-05-15","21-05-15","21-05-15","Nil","Landrace"
"4044","4044","Rainfed","21-05-15","21-05-15","21-05-15","Nk","Landrace"
"4045","4045","Nk","21-05-15","21-05-15","21-05-15","Nk","Landrace"
"4046","4046","Nil","21-05-15","21-05-15","21-05-15","Nil","Landrace"
"4047","4047","Nil","21-05-15","21-05-15","21-05-15","Nil","Landrace"
"4048","4048","Rainfed","21-05-15","21-05-15","21-05-15","Monoculture","Landrace"
"4049","4049","Nil","21-05-15","21-05-15","21-05-15","Nil","Landrace"
"4050","4050","Nil","21-04-15","06-01-15","11-01-15","Monoculture","Landrace"
"4051","4051","Rainfed","03-01-15","05-01-15","11-01-15","Monoculture","Landrace"
"4052","4052","NIl","21-05-15","21-05-15","21-05-15","Nil","Landrace"
"4053","4053","Nil","21-05-15","21-05-15","21-05-15","Nil","Landrace"
"4054","4054","Nil","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4055","4055","Nil","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4056","4056","Nil","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4057","4057","NIl","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4058","4058","Nil","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4059","4059","Nil","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4060","4060","Nil","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4061","4061","Nil","06-04-15","06-04-15","06-04-15","Nil","Landrace"
"4062","4062","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4063","4063","NIl","18-06-15","18-06-15","18-06-15","NIl","Landrace"
"4064","4064","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4065","4065","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4066","4066","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4067","4067","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4068","4068","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4069","4069","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4070","4070","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4071","4071","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4072","4072","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4073","4073","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4074","4074","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4075","4075","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4076","4076","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4077","4077","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4078","4078","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4079","4079","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4080","4080","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4081","4081","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4082","4082","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4083","4083","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4084","4084","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4085","4085","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4086","4086","Nil","18-06-15","18-06-15","18-06-15","Nil","Landrace"
"4087","4087","Nil","22-06-15","22-06-15","22-06-15","Nil","Landrace"
"4088","4088","Nil","22-06-15","22-06-15","22-06-15","Nil","Landrace"
"4089","4089","Nil","22-06-15","22-06-15","22-06-15","Nil","Landrace"
"4090","4090","Nil","22-06-15","22-06-15","22-06-15","Nil","Landrace"
"4091","4091","Rainfed","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4092","4092","Nil","24-06-15","24-06-15","24-06-15","Nil","Landrace"
"4093","4093","Irrigated","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4094","4094","Rainfed","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4095","4095","Irrigated","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4096","4096","Irrigated","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4097","4097","Irrigated","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4098","4098","Irrigated","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4099","4099","Irrigated","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4100","4100","Irrigated","24-06-15","24-06-15","24-06-15","Monoculture","Landrace"
"4101","4101","Nil","07-07-15","07-07-15","07-07-15","Monoculture","Landrace"
"4102","4102","Nil","07-09-15","07-09-15","07-09-15","Nil","Landrace"
"4103","4103","Nil","07-09-15","07-09-15","07-09-15","Nil","Landrace"
"4104","4104","Nil","07-09-15","07-09-15","07-09-15","Nil","Landrace"
"4105","4105","Nil","07-09-15","07-09-15","07-09-15","Nil","Landrace"
"4106","4106","Nil","07-09-15","07-09-15","07-09-15","Nil","Landrace"
"4107","4107","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4108","4108","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4109","4109","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4110","4110","NIl","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4111","4111","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4112","4112","NIl","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4113","4113","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4114","4114","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4115","4115","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4116","4116","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4117","4117","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4118","4118","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4119","4119","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4120","4120","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4121","4121","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4122","4122","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4123","4123","Nil","15-07-15","15-07-15","15-07-15","Nil","Landrace"
"4124","4124","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4125","4125","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4126","4126","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4127","4127","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4128","4128","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4129","4129","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4130","4130","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4131","4131","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4132","4132","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4133","4133","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4134","4134","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4135","4135","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4136","4136","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4137","4137","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4138","4138","Nil","16-07-15","16-07-15","16-07-15","Nil","Landrace"
"4139","4139","Nil","18-08-15","18-08-15","18-08-15","Nil","Nil"
"4140","4140","NIl","18-08-15","18-08-15","18-08-15","Nil","Nil"
"4141","4141","Nil","18-08-15","18-08-15","18-08-15","Nil","Nil"
"4142","4142","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4143","4143","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4144","4144","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4145","4145","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4146","4146","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4147","4147","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4148","4148","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4149","4149","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4150","4150","Nil","21-08-15","21-08-15","21-08-15","Nil","Landrace"
"4151","4151","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4152","4152","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4153","4153","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4154","4154","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4155","4155","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4156","4156","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4157","4157","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4158","4158","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4159","4159","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4160","4160","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4161","4161","Not recorded","27-08-15","27-08-15","27-08-15","Not recorded","Landrace"
"4162","4162","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4163","4163","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4164","4164","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4165","4165","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4166","4166","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4167","4167","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4168","4168","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4169","4169","Nil","27-08-15","27-08-15","27-08-15","Nil","Landrace"
"4170","4170","Nil","09-01-15","09-01-15","09-01-15","Mixed cropping","Landrace"
"4171","4171","Irrigated","04-01-15","06-01-15","11-01-15","Monoculture","Landrace"
"4172","4172","Rainfed","14-09-15","04-01-15","08-01-15","Mixed cropping","Landrace"
"4173","4173","Rainfed","01-02-15","01-04-15","01-08-15","Mixed cropping","Landrace"
"4174","4174","Nk","15-09-15","15-09-15","15-09-15","Nk","Landrace"
"4175","4175","Irrigated","16-09-15","16-09-15","16-09-15","Rotation","Landrace"
"4176","4176","Rainfed","16-09-15","02-01-15","08-01-15","Monoculture","Landrace"
"4177","4177","Nk","25-11-15","25-11-15","25-11-15","Nk","Landrace"
"4178","4178","Rainfed","01-03-15","01-07-15","01-11-15","Monoculture","Landrace"
"4179","4179","nil","12-01-15","12-01-15","12-01-15","nil","Improved"
"4180","4180","nil","0","0","0","nil","nil"
"4181","4181","Nil","12-02-15","12-02-15","12-02-15","Nil","Improved"
"4182","4182","Nil","12-02-15","12-02-15","12-02-15","Nil","Improved"
"4183","4183","Nil","02-12-15","02-12-15","02-12-15","Nil","improved"
"4184","4184","Nil","12-02-15","12-02-15","12-02-15","Nil","Improved"
"4185","4185","Nil","12-02-15","12-02-15","12-02-15","Nil","Improved"
"4186","4186","Rainfed","03-01-15","03-01-15","06-01-15","Monoculture","Landrace"
"4187","4187","rainfed","10-01-14","10-01-14","07-01-15","Monoculture","Landrace"
"4188","4188","Rainfed","10-01-14","10-01-14","07-01-15","Monoculture","Landrace"
"4189","4189","Rainfed","10-01-14","10-01-14","16-12-15","Monoculture","Landrace"
"4190","4190","Rainfed","10-01-14","10-01-14","06-01-15","Monoculture","Landrace"
"4191","4191","Rainfed","04-01-15","04-01-15","07-01-15","Monoculture","Landrace"
"4192","4192","Rainfed","07-01-15","07-01-15","12-01-15","Monoculture","Landrace"
"4193","4193","Rainfed","10-01-15","10-01-15","08-01-16","Intercropping","Landrace"
